"cow_abb","cow_code","year","cow_name","cy_case_id","diprel_jan1","diprel_dec31","diprel_midyr","num_dip_change","dip_change_date","dip_change_date2","full_relations","num_dip_dispute","dip_dispute_date1","dip_dispute_date2","num_amb_exit","num_amb_enter","amb_jan1","amb_jan_enter_date","amb_jan_exit_date","amb_jan_career","amb_midyr","amb_midyr_enter_date","amb_midyr_exit_date","amb_midyr_career","amb_midyr_tenure","amb_dec31","amb_dec_enter_date","amb_dec_exit_date","amb_dec_career","vacancy","vacancy_code","vacancy_code2","before_first_amb","vac1_dispute_during","vac2_dispute_during","vac1_last_dispute_before","vac2_last_dispute_before","vac1_onset","vac2_onset","vac1_end","vac2_end","vac1_end_diprel_during","vac2_end_diprel_during","vac1_dispute_to_onset","vac2_dispute_to_onset","vac1_duration","vac2_duration","ineligible","foreign_amb_appt","foreign_amb_endyr_cda","foreign_amb_endyr_tenure_withNA","foreign_amb_endyr_status","foreign_amb_endyr_tenure","gdp_const","population","govt_exp","polity","mil_const","econ_const","econ_smooth","ideal_diff","ideal_diff_imp","import_from_US","export_to_US","import_from_US_const","export_to_US_const","ally","capabilities","capratio","gatt_join","wto_join","gatt_member","wto_member","gatt_or_wto_member","fta","start_mid_US","mid_start_count","sotu_mention","visit","pop_imputed","gdp_imputed","polity_imputed","imp_imputed","exp_imputed","idealdiff_imputed","mil_imputed","econ_imputed","govtexp_imputed","turnover","logimp","logexp","logimp_imputed","logexp_imputed","loggdp","logpop","loggdp_imputed","logpop_imputed","logmil","logecon","logmil_imputed","logecon_imputed","lag3num_amb_enter","lag3enter","jan_sideacc","lag3jan_sideacc","lag3dec_car","lag3midyr_car","lag3ineligible","lag1famb_appt","lag1famb_tenure","lag1famb_status","lag4famb_appt","lag4famb_tenure","lag4famb_status","lag4vac","lag5vac","lag6vac","totalvac","lag1vac","lag2vac","lag3vac","recentvac","totalvac2","totalvac3","recentvac2","recentvac3","lag1logimp","lag1logimp_imputed","lag2logimp","lag2logimp_imputed","lag3logimp","lag3logimp_imputed","lag4logimp","lag4logimp_imputed","lag5logimp","lag5logimp_imputed","lag6logimp","lag6logimp_imputed","lead1logimp","lead1logimp_imputed","lead1startmid","lag1startmid","lag2startmid","lag3startmid","lag4startmid","lag5startmid","lag6startmid","lag1logexp","lag1logexp_imputed","lag4logexp","lag4logexp_imputed","lag1logmil","lag1logmil_imputed","lag4logmil","lag4logmil_imputed","lag1logecon","lag1logecon_imputed","lag4logecon","lag4logecon_imputed","lag1loggdp","lag1loggdp_imputed","lag4loggdp","lag4loggdp_imputed","lag1logpop","lag1logpop_imputed","lag4logpop","lag4logpop_imputed","lag1govtexp","lag1govtexp_imputed","lag4govtexp","lag4govtexp_imputed","lag1idealdiff","lag1idealdiff_imputed","lag4idealdiff","lag4idealdiff_imputed","lag1polity","lag1polity_imputed","lag4polity","lag4polity_imputed","lag1cap","lag4cap","lag1capratio","lag4capratio","lag1ally","lag4ally","lag1fta","lag4fta","lag1gattwto","lag4gattwto","lag4visit","lag4sotu","lag1deltapolity","lag4deltapolity","lag1deltapolity_imputed","lag4deltapolity_imputed","prior_car","recent_car","prior_pol","recent_pol","lag3enter_car","lag3enter_pol"
"MYA",775,1981,"Myanmar","MYA_1981",1,1,NA,0,NA,NA,1,0,NA,NA,0,0,"Patricia Mary Byrne","1980-01-14","1983-09-14",1,NA,NA,NA,NA,NA,"Patricia Mary Byrne","1980-01-14","1983-09-14",1,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,1,8178872463.4195,34976462,NA,-8,71349,17491937,17491937,2.448,NA,49.498001,16,114.56566139131,37.0328204215957,0,0.0035714,0.0258783037153778,0,0,1,0,1,0,0,0,0,0,34976462,8178872463.4195,-8,114.56566139131,37.0328204215957,2.448,71349,17491937,11.2015504817115,0,4.74983886532317,3.63844948226137,4.74983886532317,3.63844948226137,22.8248201374024,17.3701858789288,22.8248201374024,17.3701858789288,11.175352622905,16.6772506470312,11.175352622905,16.6772506470312,0,0,0,0,1,NA,0,1,0,0,0,2,0,0.293150684931507,0,0,0.293150684931507,0.0383561643835616,0.394520547945205,0,0.432876712328767,0.0859373240758117,0.0251925854140051,0.187382248076562,0.0811134114961554,4.61842875708223,4.61842875708223,4.78989340166033,4.78989340166033,4.87003779766638,4.87003779766638,3.79239706251751,3.79239706251751,3.57603162370597,3.57603162370597,4.65604053275836,4.65604053275836,3.99084466550831,3.99084466550831,0,0,0,0,0,0,0,3.18699639168513,3.18699639168513,1.57246931575923,1.57246931575923,11.2360118704462,11.2360118704462,0,0,16.6498682470079,16.6498682470079,16.5080007949333,16.5080007949333,22.7632006732697,22.7632006732697,22.5729615472161,22.5729615472161,17.3484468558913,17.3484468558913,17.2820817992716,17.2820817992716,NA,13.1687207103224,NA,13.9871163223439,2.016,2.016,2.626,2.626,-8,-8,-6,-6,0.0033567,0.003544,0.025216617861602,0.0249886479336419,0,0,0,0,1,1,0,0,-2,0,-2,0,1,1,0,0,0,0
"MYA",775,1982,"Myanmar","MYA_1982",1,1,NA,0,NA,NA,1,0,NA,NA,0,0,"Patricia Mary Byrne","1980-01-14","1983-09-14",1,NA,NA,NA,NA,NA,"Patricia Mary Byrne","1980-01-14","1983-09-14",1,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,8637206369.27421,35734272,NA,-8,325199,29590947,29590947,2.345,NA,24.58267,17.9,53.1005669523533,38.6654561301569,0,0.0036012,0.027789417149154,0,0,1,0,1,0,0,0,0,0,35734272,8637206369.27421,-8,53.1005669523533,38.6654561301569,2.345,325199,29590947,9.48517870106524,0,3.99084466550831,3.68048068625061,3.99084466550831,3.68048068625061,22.8793450305882,17.3916207862446,22.8793450305882,17.3916207862446,12.6921956566558,17.2029790617138,12.6921956566558,17.2029790617138,0,0,0,0,NA,NA,0,0,1,0,1,0,0,0,0.293150684931507,0,0.293150684931507,0,0.0383561643835616,0.394520547945205,0.432876712328767,0.0859373240758117,0.0251925854140051,0.187382248076562,0.0811134114961554,4.74983886532317,4.74983886532317,4.61842875708223,4.61842875708223,4.78989340166033,4.78989340166033,4.87003779766638,4.87003779766638,3.79239706251751,3.79239706251751,3.57603162370597,3.57603162370597,3.53395928414172,3.53395928414172,0,0,0,0,0,0,0,3.63844948226137,3.63844948226137,2.53886272697139,2.53886272697139,11.175352622905,11.175352622905,0,0,16.6772506470312,16.6772506470312,16.4792342280478,16.4792342280478,22.8248201374024,22.8248201374024,22.6361036283771,22.6361036283771,17.3701858789288,17.3701858789288,17.3043763895852,17.3043763895852,NA,11.2015504817115,NA,13.0233187534596,2.448,2.448,2.239,2.239,-8,-8,-6,-6,0.0035714,0.003512,0.0258783037153778,0.0251441924933989,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
"MYA",775,1983,"Myanmar","MYA_1983",1,1,NA,0,NA,NA,1,0,NA,NA,1,1,"Patricia Mary Byrne","1980-01-14","1983-09-14",1,NA,NA,NA,NA,NA,"Daniel Anthony O’Donohue","1983-12-26","1986-12-16",1,0.284931506849315,"MYA1983",NA,0,0,NA,NA,NA,"1983-09-14",NA,"1983-12-26",NA,0,NA,NA,NA,103,NA,0,0,0,1,0,1,9016474105.90223,36491800,NA,-8,350723,38773430,38773430,2.472,2.095021,16.103094,11.7,33.2593419143997,24.1651884040717,0,0.0032126,0.0241654437013462,0,0,1,0,1,0,0,0,0,0,36491800,9016474105.90223,-8,33.2593419143997,24.1651884040717,2.472,350723,38773430,8.91490119371072,1,3.53395928414172,3.22546162695061,3.53395928414172,3.22546162695061,22.9223191972506,17.4125981357792,22.9223191972506,17.4125981357792,12.7677548683462,17.4732458019915,12.7677548683462,17.4732458019915,1,1,0,0,1,NA,0,1,0,0,0,1,0,0.394520547945205,0,0.293150684931507,0.687671232876712,0,0,0.0383561643835616,0.0383561643835616,0.472891724526177,0.325194035222111,0.0014711953462188,5.64294105398991e-05,3.99084466550831,3.99084466550831,4.74983886532317,4.74983886532317,4.61842875708223,4.61842875708223,4.78989340166033,4.78989340166033,4.87003779766638,4.87003779766638,3.79239706251751,3.79239706251751,3.38901470675122,3.38901470675122,0,0,0,0,0,0,0,3.68048068625061,3.68048068625061,3.59111195348037,3.59111195348037,12.6921956566558,12.6921956566558,0,0,17.2029790617138,17.2029790617138,16.3889271210975,16.3889271210975,22.8793450305882,22.8793450305882,22.6868088859719,22.6868088859719,17.3916207862446,17.3916207862446,17.3265004992515,17.3265004992515,NA,9.48517870106524,NA,11.5002461402419,2.345,2.345,2.053,2.053,-8,-8,-6,-6,0.0036012,0.0035285,0.027789417149154,0.0257149124628961,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0
"MYA",775,1984,"Myanmar","MYA_1984",1,1,NA,0,NA,NA,1,0,NA,NA,0,0,"Daniel Anthony O’Donohue","1983-12-26","1986-12-16",1,NA,NA,NA,NA,NA,"Daniel Anthony O’Donohue","1983-12-26","1986-12-16",1,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,9461232251.09739,37241527,NA,-8,231159,29187766,29187766,2.732,1.9493914,14.367339,14.7,28.6367370030446,29.2997912797043,0,0.0034392,0.0253639541572636,0,0,1,0,1,0,0,0,0,0,37241527,9461232251.09739,-8,28.6367370030446,29.2997912797043,2.732,231159,29187766,9.26789939950037,0,3.38901470675122,3.41114082403299,3.38901470675122,3.41114082403299,22.9704684706284,17.4329350138289,22.9704684706284,17.4329350138289,12.3508653904317,17.1892602411032,12.3508653904317,17.1892602411032,0,0,0,0,1,NA,0,0,1,0,1,0,0,0.0383561643835616,0.394520547945205,0,0.432876712328767,0.284931506849315,0,0,0.284931506849315,0.187382248076562,0.0811134114961554,0.0811859635954212,0.023132438942257,3.53395928414172,3.53395928414172,3.99084466550831,3.99084466550831,4.74983886532317,4.74983886532317,4.61842875708223,4.61842875708223,4.78989340166033,4.78989340166033,4.87003779766638,4.87003779766638,3.51814922196709,3.51814922196709,0,0,0,0,0,0,0,3.22546162695061,3.22546162695061,3.18699639168513,3.18699639168513,12.7677548683462,12.7677548683462,11.2360118704462,11.2360118704462,17.4732458019915,17.4732458019915,16.6498682470079,16.6498682470079,22.9223191972506,22.9223191972506,22.7632006732697,22.7632006732697,17.4125981357792,17.4125981357792,17.3484468558913,17.3484468558913,NA,8.91490119371072,NA,13.1687207103224,2.472,2.472,2.016,2.016,-8,-8,-8,-8,0.0032126,0.0033567,0.0241654437013462,0.025216617861602,0,0,0,0,1,1,0,0,0,-2,0,-2,1,1,0,0,0,0
"MYA",775,1985,"Myanmar","MYA_1985",1,1,NA,0,NA,NA,1,0,NA,NA,0,0,"Daniel Anthony O’Donohue","1983-12-26","1986-12-16",1,NA,NA,NA,NA,NA,"Daniel Anthony O’Donohue","1983-12-26","1986-12-16",1,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,1,9730972005.15867,37977086,NA,-8,428182,39496879,39496879,2.892,2.1437979,16.995991,14.6,32.7219588123555,28.1090169240729,0,0.0034873,0.0253964254347316,0,0,1,0,1,0,0,0,0,0,37977086,9730972005.15867,-8,32.7219588123555,28.1090169240729,2.892,428182,39496879,13.1160182464243,0,3.51814922196709,3.37104798611455,3.51814922196709,3.37104798611455,22.9985796259101,17.452493535813,22.9985796259101,17.452493535813,12.9673059532753,17.4917322394099,12.9673059532753,17.4917322394099,0,0,0,0,1,NA,0,1,0,0,0,1,0,0,0.0383561643835616,0.394520547945205,0.432876712328767,0,0.284931506849315,0,0.284931506849315,0.187382248076562,0.0811134114961554,0.0811859635954212,0.023132438942257,3.38901470675122,3.38901470675122,3.53395928414172,3.53395928414172,3.99084466550831,3.99084466550831,4.74983886532317,4.74983886532317,4.61842875708223,4.61842875708223,4.78989340166033,4.78989340166033,3.56800245839358,3.56800245839358,0,0,0,0,0,0,0,3.41114082403299,3.41114082403299,3.63844948226137,3.63844948226137,12.3508653904317,12.3508653904317,11.175352622905,11.175352622905,17.1892602411032,17.1892602411032,16.6772506470312,16.6772506470312,22.9704684706284,22.9704684706284,22.8248201374024,22.8248201374024,17.4329350138289,17.4329350138289,17.3701858789288,17.3701858789288,NA,9.26789939950037,NA,11.2015504817115,2.732,2.732,2.448,2.448,-8,-8,-8,-8,0.0034392,0.0035714,0.0253639541572636,0.0258783037153778,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
"MYA",775,1986,"Myanmar","MYA_1986",1,1,NA,0,NA,NA,1,0,NA,NA,1,0,"Daniel Anthony O’Donohue","1983-12-26","1986-12-16",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0438356164383562,"MYA1986",NA,0,0,NA,NA,NA,"1986-12-16",NA,"1987-05-26",NA,0,NA,NA,NA,161,NA,0,1,0,0,0,0,9628081693.61979,38698482,NA,-8,495945,30575130,30575130,2.904,2.1515908,18.306961,15.3,34.4457180905985,28.7879286346957,0,0.0034207,0.0252847089120708,0,0,1,0,1,0,0,0,0,0,38698482,9628081693.61979,-8,34.4457180905985,28.7879286346957,2.904,495945,30575130,12.7921053759417,1,3.56800245839358,3.39410323207192,3.56800245839358,3.39410323207192,22.9879498418354,17.4713109324245,22.9879498418354,17.4713109324245,13.1142223288124,17.2356975240745,13.1142223288124,17.2356975240745,1,1,0,0,1,NA,0,0,1,0,1,0,0,0,0,0.0383561643835616,0.0383561643835616,0,0,0.284931506849315,0.284931506849315,0.0014711953462188,5.64294105398991e-05,0.0811859635954212,0.023132438942257,3.51814922196709,3.51814922196709,3.38901470675122,3.38901470675122,3.53395928414172,3.53395928414172,3.99084466550831,3.99084466550831,4.74983886532317,4.74983886532317,4.61842875708223,4.61842875708223,3.4270447525131,3.4270447525131,0,0,0,0,0,0,0,3.37104798611455,3.37104798611455,3.68048068625061,3.68048068625061,12.9673059532753,12.9673059532753,12.6921956566558,12.6921956566558,17.4917322394099,17.4917322394099,17.2029790617138,17.2029790617138,22.9985796259101,22.9985796259101,22.8793450305882,22.8793450305882,17.452493535813,17.452493535813,17.3916207862446,17.3916207862446,NA,13.1160182464243,NA,9.48517870106524,2.892,2.892,2.345,2.345,-8,-8,-8,-8,0.0034873,0.0036012,0.0253964254347316,0.027789417149154,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0
"MYA",775,1987,"Myanmar","MYA_1987",1,1,NA,0,NA,NA,1,0,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Burton Levin","1987-05-26","1990-09-30",1,0.4,"MYA1986",NA,0,0,NA,NA,NA,"1986-12-16",NA,"1987-05-26",NA,0,NA,NA,NA,161,NA,0,0,0,1,0,1,9242416192.91189,39404335,NA,-8,551529,30625541,30625541,3.144,2.3065443,16.144106,12.7,29.7855293264561,23.43122762239,0,0.0034038,0.0253958827005378,0,0,1,0,1,0,0,0,0,0,39404335,9242416192.91189,-8,29.7855293264561,23.43122762239,3.144,551529,30625541,13.0267564568493,1,3.4270447525131,3.19586213461663,3.4270447525131,3.19586213461663,22.9470691811561,17.4893863935965,22.9470691811561,17.4893863935965,13.220451513295,17.2373449246317,13.220451513295,17.2373449246317,0,0,0,0,1,NA,0,1,0,0,0,1,0,0.284931506849315,0,0,0.284931506849315,0.0438356164383562,0,0,0.0438356164383562,0.0811859635954212,0.023132438942257,0.00192156126853068,8.42328227301123e-05,3.56800245839358,3.56800245839358,3.51814922196709,3.51814922196709,3.38901470675122,3.38901470675122,3.53395928414172,3.53395928414172,3.99084466550831,3.99084466550831,4.74983886532317,4.74983886532317,3.30558006585031,3.30558006585031,0,0,0,0,0,0,0,3.39410323207192,3.39410323207192,3.22546162695061,3.22546162695061,13.1142223288124,13.1142223288124,12.7677548683462,12.7677548683462,17.2356975240745,17.2356975240745,17.4732458019915,17.4732458019915,22.9879498418354,22.9879498418354,22.9223191972506,22.9223191972506,17.4713109324245,17.4713109324245,17.4125981357792,17.4125981357792,NA,12.7921053759417,NA,8.91490119371072,2.904,2.904,2.472,2.472,-8,-8,-8,-8,0.0034207,0.0032126,0.0252847089120708,0.0241654437013462,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
"MYA",775,1988,"Myanmar","MYA_1988",1,1,NA,0,NA,NA,1,0,NA,NA,0,0,"Burton Levin","1987-05-26","1990-09-30",1,NA,NA,NA,NA,NA,"Burton Levin","1987-05-26","1990-09-30",1,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,0,2,8193176488.416,40085651,NA,-6,459182,19123065,19123065,3.204,2.546911,14.671854,12.5,26.2643521223795,22.3764768603711,0,0.0033796,0.0251327807433342,0,0,1,0,1,0,0,0,0,0,40085651,8193176488.416,-6,26.2643521223795,22.3764768603711,3.204,459182,19123065,13.59192856128,0,3.30558006585031,3.15173025437125,3.30558006585031,3.15173025437125,22.8265675092406,17.5065289978163,22.8265675092406,17.5065289978163,13.0372041023963,16.7664058083805,13.0372041023963,16.7664058083805,0,0,0,0,1,NA,0,0,1,0,1,0,0,0,0.284931506849315,0,0.284931506849315,0.4,0.0438356164383562,0,0.443835616438356,0.0811859635954212,0.023132438942257,0.196990054419216,0.0874312022353779,3.4270447525131,3.4270447525131,3.56800245839358,3.56800245839358,3.51814922196709,3.51814922196709,3.38901470675122,3.38901470675122,3.53395928414172,3.53395928414172,3.99084466550831,3.99084466550831,3.04870130362806,3.04870130362806,0,0,0,0,0,0,0,3.19586213461663,3.19586213461663,3.41114082403299,3.41114082403299,13.220451513295,13.220451513295,12.3508653904317,12.3508653904317,17.2373449246317,17.2373449246317,17.1892602411032,17.1892602411032,22.9470691811561,22.9470691811561,22.9704684706284,22.9704684706284,17.4893863935965,17.4893863935965,17.4329350138289,17.4329350138289,NA,13.0267564568493,NA,9.26789939950037,3.144,3.144,2.732,2.732,-8,-8,-8,-8,0.0034038,0.0034392,0.0253958827005378,0.0253639541572636,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
"MYA",775,1989,"Myanmar","MYA_1989",1,1,NA,0,NA,NA,1,0,NA,NA,0,0,"Burton Levin","1987-05-26","1990-09-30",1,NA,NA,NA,NA,NA,"Burton Levin","1987-05-26","1990-09-30",1,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3,0,3,8495938728.02791,40731426,NA,-6,0,206191,206191,3.386,2.950649,11.685897,18.136999,20.0879398003402,31.1773194707116,0,0.0034984,0.0235997274671308,0,0,1,0,1,0,0,0,0,0,40731426,8495938728.02791,-6,20.0879398003402,31.1773194707116,3.386,0,206191,11.9561295896937,0,3.04870130362806,3.47126184010569,3.04870130362806,3.47126184010569,22.8628540895589,17.5225104900601,22.8628540895589,17.5225104900601,0,12.2365630525282,0,12.2365630525282,0,0,0,0,NA,NA,0,0,2,0,0,1,0,0,0,0.284931506849315,0.284931506849315,0,0.4,0.0438356164383562,0.443835616438356,0.0811859635954212,0.023132438942257,0.196990054419216,0.0874312022353779,3.30558006585031,3.30558006585031,3.4270447525131,3.4270447525131,3.56800245839358,3.56800245839358,3.51814922196709,3.51814922196709,3.38901470675122,3.38901470675122,3.53395928414172,3.53395928414172,3.49645363320728,3.49645363320728,0,0,0,0,0,0,0,3.15173025437125,3.15173025437125,3.37104798611455,3.37104798611455,13.0372041023963,13.0372041023963,12.9673059532753,12.9673059532753,16.7664058083805,16.7664058083805,17.4917322394099,17.4917322394099,22.8265675092406,22.8265675092406,22.9985796259101,22.9985796259101,17.5065289978163,17.5065289978163,17.452493535813,17.452493535813,NA,13.59192856128,NA,13.1160182464243,3.204,3.204,2.892,2.892,-6,-6,-8,-8,0.0033796,0.0034873,0.0251327807433342,0.0253964254347316,0,0,0,0,1,1,0,0,2,0,2,0,1,1,0,0,0,0
"MYA",775,1990,"Myanmar","MYA_1990",1,1,NA,0,NA,NA,1,1,"1990-06-01",NA,1,0,"Burton Levin","1987-05-26","1990-09-30",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.254794520547945,"MYA1990",NA,0,1,NA,"1990-06-01",NA,"1990-09-30",NA,"2012-07-11",NA,0,NA,121,NA,7955,NA,1,0,0,4,0,4,8735263652.93621,41335199,NA,-7,0,0,0,3.332,2.9868412,19.291155,22.6,31.9982204154317,37.486598463843,0,0.0038457,0.0272104367170021,0,0,1,0,1,0,0,0,0,0,41335199,8735263652.93621,-7,31.9982204154317,37.486598463843,3.332,0,0,12.7509337592684,1,3.49645363320728,3.65031008884747,3.49645363320728,3.65031008884747,22.8906339635842,17.5372249709793,22.8906339635842,17.5372249709793,0,0,0,0,1,1,0,0,1,NA,0,0,3,0,1,0,0,0.0438356164383562,0,0,0.0438356164383562,0,0,0.4,0.4,0.00192156126853068,8.42328227301123e-05,0.16,0.064,3.04870130362806,3.04870130362806,3.30558006585031,3.30558006585031,3.4270447525131,3.4270447525131,3.56800245839358,3.56800245839358,3.51814922196709,3.51814922196709,3.38901470675122,3.38901470675122,3.75780046403372,3.75780046403372,0,0,0,0,0,0,0,3.47126184010569,3.47126184010569,3.39410323207192,3.39410323207192,0,0,13.1142223288124,13.1142223288124,12.2365630525282,12.2365630525282,17.2356975240745,17.2356975240745,22.8628540895589,22.8628540895589,22.9879498418354,22.9879498418354,17.5225104900601,17.5225104900601,17.4713109324245,17.4713109324245,NA,11.9561295896937,NA,12.7921053759417,3.386,3.386,2.904,2.904,-6,-6,-8,-8,0.0034984,0.0034207,0.0235997274671308,0.0252847089120708,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0
"MYA",775,1991,"Myanmar","MYA_1991",1,1,NA,0,NA,NA,1,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"MYA1990",NA,0,1,NA,"1990-06-01",NA,"1990-09-30",NA,"2012-07-11",NA,0,NA,121,NA,7955,NA,1,1,0,0,0,0,8678430550.64108,41890197,NA,-7,0,0,0,3.233,3.199053,26.18,29.299999,41.8540631863491,46.8420171698229,0,0.0043873,0.0319665943879038,0,0,1,0,1,0,0,0,0,0,41890197,8678430550.64108,-7,41.8540631863491,46.8420171698229,3.233,0,0,14.584541168008,1,3.75780046403372,3.86790427367451,3.75780046403372,3.86790427367451,22.8841065371321,17.5505623957052,22.8841065371321,17.5505623957052,0,0,0,0,0,0,0,0,1,NA,0,0,4,0,0,1,0,0.4,0.0438356164383562,0,0.443835616438356,0.254794520547945,0,0,0.254794520547945,0.196990054419216,0.0874312022353779,0.0649202477012572,0.0165413233868956,3.49645363320728,3.49645363320728,3.04870130362806,3.04870130362806,3.30558006585031,3.30558006585031,3.4270447525131,3.4270447525131,3.56800245839358,3.56800245839358,3.51814922196709,3.51814922196709,2.08368961340474,2.08368961340474,0,0,0,0,0,0,0,3.65031008884747,3.65031008884747,3.19586213461663,3.19586213461663,0,0,13.220451513295,13.220451513295,0,0,17.2373449246317,17.2373449246317,22.8906339635842,22.8906339635842,22.9470691811561,22.9470691811561,17.5372249709793,17.5372249709793,17.4893863935965,17.4893863935965,NA,12.7509337592684,NA,13.0267564568493,3.332,3.332,3.144,3.144,-7,-7,-8,-8,0.0038457,0.0034038,0.0272104367170021,0.0253958827005378,0,0,0,0,1,1,0,0,-1,0,-1,0,1,1,0,0,0,0
"MYA",775,1992,"Myanmar","MYA_1992",1,1,NA,0,NA,NA,1,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"MYA1990",NA,0,1,NA,"1990-06-01",NA,"1990-09-30",NA,"2012-07-11",NA,0,NA,121,NA,7955,NA,1,0,0,1,0,1,9516848731.93819,42401684,NA,-7,0,0,0,3.548,3.9618523,4.5100002,41.599998,7.03405686057628,64.8817601675182,0,0.0043726,0.0294821243635108,0,0,1,0,1,0,0,0,0,0,42401684,9516848731.93819,-7,7.03405686057628,64.8817601675182,3.548,0,0,10.2703917495561,1,2.08368961340474,4.18786162273513,2.08368961340474,4.18786162273513,22.9763296153992,17.5626986363946,22.9763296153992,17.5626986363946,0,0,0,0,0,0,0,0,1,NA,0,1,0,0,0,2,0,0,0.4,0.0438356164383562,0.443835616438356,1,0.254794520547945,0,1.25479452054794,0.196990054419216,0.0874312022353779,1.57450928879715,1.9756856281345,3.75780046403372,3.75780046403372,3.49645363320728,3.49645363320728,3.04870130362806,3.04870130362806,3.30558006585031,3.30558006585031,3.4270447525131,3.4270447525131,3.56800245839358,3.56800245839358,3.08115573542,3.08115573542,0,0,0,0,0,0,0,3.86790427367451,3.86790427367451,3.15173025437125,3.15173025437125,0,0,13.0372041023963,13.0372041023963,0,0,16.7664058083805,16.7664058083805,22.8841065371321,22.8841065371321,22.8265675092406,22.8265675092406,17.5505623957052,17.5505623957052,17.5065289978163,17.5065289978163,NA,14.584541168008,NA,13.59192856128,3.233,3.233,3.204,3.204,-7,-7,-6,-6,0.0043873,0.0033796,0.0319665943879038,0.0251327807433342,0,0,0,0,1,1,0,0,0,2,0,2,1,1,0,0,0,0
"NAM",565,1996,"Namibia","NAM_1996",1,1,NA,0,NA,NA,1,0,NA,NA,1,1,"Marshall Fletcher McCallie","1993-07-07","1996-07-12",1,NA,NA,NA,NA,NA,"George F. Ward Jr.","1996-08-21","1999-03-14",1,0.112328767123288,"NAM1996",NA,0,0,NA,NA,NA,"1996-07-12",NA,"1996-08-21",NA,0,NA,NA,NA,40,NA,0,1,0,0,0,0,6816361198.27389,1663378,25.0429431232626,6,847595,9720045,9720045,3.838,4.493452,22.1,28.1,31.6265535635724,40.2129481962165,0,0.0001385,0.00100095397779833,0,0,0,1,1,0,0,0,0,0,1663378,6816361198.27389,6,31.6265535635724,40.2129481962165,3.838,847595,9720045,25.0429431232626,1,3.48512648331593,3.71875248358813,3.48512648331593,3.71875248358813,22.6425916177739,14.3243610324065,22.6425916177739,14.3243610324065,13.650159386158,16.0897009089357,13.650159386158,16.0897009089357,1,1,0,0,1,NA,0,0,4,0,0,1,0,0.320547945205479,0,0.663013698630137,0.983561643835616,0,0,0.515068493150685,0.515068493150685,0.967393507224619,0.951491148201748,0.265295552636517,0.136645380536069,3.68042297844959,3.68042297844959,3.23646891275432,3.23646891275432,3.43454572176954,3.43454572176954,3.99526607580394,3.99526607580394,3.96647337700234,3.96647337700234,4.31053554872769,4.31053554872769,3.60596137403375,3.60596137403375,0,0,0,0,0,0,0,2.9102806186262,2.9102806186262,3.65293492790258,3.65293492790258,13.2699209417619,13.2699209417619,13.1134578405638,13.1134578405638,17.0209082393595,17.0209082393595,16.9885270974387,16.9885270974387,22.6111770212114,22.6111770212114,22.5716983920044,22.5716983920044,14.3027798982733,14.3027798982733,14.2322175717246,14.2322175717246,25.0592724870882,25.0592724870882,26.7196596002596,26.7196596002596,3.851,3.851,3.832,3.832,6,6,6,6,0.0001352,0.0001315,0.000963398688153118,0.000886634806248382,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0
